--- SIMULAÇÃO DE EUROMILHÕES (5 semanas, 100 apostas p/ sem) ---

Semana 1 - Chave Sorteada: Números [15, 27, 36, 46, 50] + Estrelas [6, 9]
   Aposta 17: [3, 30, 36, 38, 47] + [7, 10] -> Sem prémio
   Aposta 18: [2, 4, 9, 18, 48] + [1, 7] -> Sem prémio
   Aposta 19: [19, 23, 30, 35, 37] + [7, 8] -> Sem prémio
   Aposta 20: [6, 30, 39, 48, 49] + [8, 10] -> Sem prémio
   Aposta 21: [9, 13, 36, 42, 43] + [1, 7] -> Sem prémio
   Aposta 22: [10, 21, 30, 33, 41] + [2, 5] -> Sem prémio
   Aposta 23: [1, 26, 40, 41, 50] + [7, 9] -> Sem prémio
   Aposta 24: [8, 18, 38, 43, 47] + [6, 12] -> Sem prémio
   Aposta 25: [2, 8, 26, 33, 45] + [9, 12] -> Sem prémio
   Aposta 26: [1, 16, 21, 31, 34] + [4, 6] -> Sem prémio
   Aposta 27: [4, 7, 9, 29, 43] + [3, 12] -> Sem prémio
   Aposta 28: [2, 4, 29, 35, 36] + [7, 11] -> Sem prémio
   Aposta 29: [1, 10, 12, 13, 39] + [2, 5] -> Sem prémio
   Aposta 30: [9, 16, 29, 37, 44] + [2, 4] -> Sem prémio
   Aposta 31: [4, 10, 15, 28, 50] + [5, 9] -> Sem prémio
   Aposta 32: [2, 8, 16, 32, 34] + [2, 5] -> Sem prémio
   Aposta 33: [8, 24, 27, 33, 47] + [11, 12] -> Sem prémio
   Aposta 34: [13, 28, 29, 41, 46] + [3, 11] -> Sem prémio
   Aposta 35: [3, 4, 5, 12, 44] + [1, 2] -> Sem prémio
   Aposta 36: [4, 24, 25, 40, 44] + [5, 12] -> Sem prémio
   Aposta 37: [12, 13, 16, 29, 50] + [2, 3] -> PRÉMIO 2+0
   Aposta 38: [5, 20, 38, 39, 45] + [2, 7] -> Sem prémio
   Aposta 39: [4, 20, 24, 38, 39] + [5, 12] -> Sem prémio
   Aposta 40: [16, 18, 28, 48, 50] + [4, 10] -> Sem prémio
   Aposta 41: [1, 23, 42, 44, 49] + [3, 11] -> Sem prémio
   Aposta 42: [12, 17, 25, 28, 46] + [1, 3] -> Sem prémio
   Aposta 43: [3, 4, 18, 24, 37] + [1, 11] -> Sem prémio
   Aposta 44: [7, 17, 35, 38, 40] + [1, 11] -> Sem prémio
   Aposta 45: [10, 11, 18, 23, 46] + [1, 3] -> Sem prémio
   Aposta 46: [1, 2, 24, 35, 39] + [5, 11] -> Sem prémio
   Aposta 47: [5, 15, 20, 34, 45] + [4, 12] -> Sem prémio
   Aposta 48: [3, 22, 40, 48, 50] + [2, 10] -> PRÉMIO 2+0
   Aposta 49: [3, 24, 29, 30, 38] + [1, 2] -> PRÉMIO 2+0
   Aposta 50: [9, 24, 27, 33, 40] + [5, 6] -> Sem prémio
   Aposta 51: [9, 19, 20, 41, 43] + [9, 12] -> Sem prémio
   Aposta 52: [4, 15, 18, 28, 43] + [10, 12] -> Sem prémio
   Aposta 53: [6, 26, 34, 38, 39] + [2, 7] -> Sem prémio
   Aposta 54: [5, 9, 15, 21, 26] + [5, 8] -> Sem prémio
   Aposta 55: [14, 23, 32, 36, 42] + [6, 9] -> Sem prémio
   Aposta 56: [3, 7, 17, 40, 43] + [4, 7] -> Sem prémio
   Aposta 57: [8, 16, 17, 42, 43] + [1, 9] -> Sem prémio
   Aposta 58: [2, 8, 17, 30, 34] + [10, 11] -> Sem prémio
   Aposta 59: [4, 23, 29, 47, 49] + [3, 9] -> Sem prémio
   Aposta 60: [11, 13, 18, 20, 32] + [3, 4] -> Sem prémio
   Aposta 61: [13, 14, 21, 22, 30] + [5, 9] -> Sem prémio
   Aposta 62: [17, 23, 27, 31, 37] + [2, 11] -> Sem prémio
   Aposta 63: [2, 8, 24, 27, 33] + [8, 11] -> Sem prémio
   Aposta 64: [12, 15, 25, 29, 50] + [10, 11] -> PRÉMIO 2+1
   Aposta 65: [2, 4, 14, 45, 49] + [1, 12] -> Sem prémio
   Aposta 66: [2, 5, 25, 31, 37] + [4, 11] -> Sem prémio
   Aposta 67: [29, 33, 35, 47, 48] + [7, 8] -> Sem prémio
   Aposta 68: [14, 23, 24, 30, 50] + [8, 11] -> Sem prémio
   Aposta 69: [4, 12, 18, 38, 45] + [1, 12] -> Sem prémio
   Aposta 70: [2, 18, 28, 32, 46] + [4, 6] -> Sem prémio
   Aposta 71: [1, 10, 16, 27, 40] + [1, 11] -> Sem prémio
   Aposta 72: [15, 19, 21, 27, 46] + [1, 10] -> Sem prémio
   Aposta 73: [13, 25, 39, 42, 49] + [3, 7] -> Sem prémio
   Aposta 74: [1, 3, 18, 47, 48] + [5, 10] -> Sem prémio
   Aposta 75: [5, 8, 31, 42, 43] + [4, 9] -> Sem prémio
   Aposta 76: [12, 17, 25, 31, 37] + [9, 12] -> Sem prémio
   Aposta 77: [3, 9, 35, 41, 42] + [6, 12] -> Sem prémio
   Aposta 78: [6, 26, 28, 40, 43] + [9, 11] -> Sem prémio
   Aposta 79: [11, 19, 41, 42, 47] + [4, 6] -> Sem prémio
   Aposta 80: [3, 5, 11, 39, 42] + [7, 8] -> PRÉMIO 2+0
   Aposta 81: [21, 31, 35, 37, 49] + [6, 10] -> Sem prémio
   Aposta 82: [4, 15, 38, 41, 45] + [4, 10] -> Sem prémio
   Aposta 83: [6, 12, 23, 29, 36] + [2, 8] -> Sem prémio
   Aposta 84: [25, 35, 39, 40, 42] + [5, 6] -> Sem prémio
   Aposta 85: [9, 21, 30, 36, 50] + [1, 8] -> Sem prémio
   Aposta 86: [3, 6, 31, 43, 44] + [9, 12] -> Sem prémio
   Aposta 87: [6, 25, 27, 28, 36] + [4, 10] -> Sem prémio
   Aposta 88: [13, 28, 30, 46, 47] + [2, 9] -> Sem prémio
   Aposta 89: [8, 14, 17, 18, 36] + [1, 9] -> Sem prémio
   Aposta 90: [5, 8, 9, 23, 40] + [11, 12] -> Sem prémio
   Aposta 91: [9, 29, 31, 46, 48] + [1, 2] -> Sem prémio
   Aposta 92: [1, 6, 21, 31, 49] + [1, 10] -> Sem prémio
   Aposta 93: [6, 8, 19, 40, 44] + [10, 11] -> Sem prémio
   Aposta 94: [2, 31, 35, 43, 48] + [1, 2] -> Sem prémio
   Aposta 95: [3, 17, 22, 32, 42] + [5, 6] -> Sem prémio
   Aposta 96: [7, 20, 22, 42, 46] + [2, 12] -> Sem prémio
   Aposta 97: [17, 30, 35, 39, 41] + [10, 12] -> Sem prémio
   Aposta 98: [2, 16, 35, 46, 49] + [2, 12] -> Sem prémio
   Aposta 99: [9, 17, 31, 35, 36] + [2, 5] -> Sem prémio
   Aposta 100: [3, 10, 16, 19, 26] + [4, 9] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 2+1: 2 aposta(s)
   Prémio 2+0: 5 aposta(s)

Semana 3 - Chave Sorteada: Números [10, 16, 21, 31, 38] + Estrelas [7, 9]
  Apostas da semana:
   Aposta 01: [19, 25, 38, 43, 50] + [2, 4] -> Sem prémio
   Aposta 02: [10, 13, 24, 34, 48] + [6, 10] -> Sem prémio
   Aposta 03: [3, 9, 16, 24, 33] + [8, 11] -> Sem prémio
   Aposta 04: [1, 32, 34, 47, 49] + [6, 9] -> Sem prémio
   Aposta 05: [3, 16, 20, 47, 50] + [5, 12] -> Sem prémio
   Aposta 06: [17, 31, 35, 45, 49] + [3, 7] -> Sem prémio
   Aposta 07: [4, 5, 24, 27, 47] + [8, 11] -> Sem prémio
   Aposta 08: [4, 8, 14, 26, 44] + [2, 3] -> Sem prémio
   Aposta 09: [10, 13, 34, 41, 45] + [2, 12] -> Sem prémio
   Aposta 10: [25, 33, 34, 36, 40] + [7, 11] -> Sem prémio
   Aposta 11: [18, 23, 27, 30, 47] + [3, 6] -> Sem prémio
   Aposta 12: [3, 6, 21, 22, 28] + [1, 10] -> Sem prémio
   Aposta 13: [19, 26, 27, 46, 50] + [3, 6] -> Sem prémio
   Aposta 14: [16, 18, 39, 47, 50] + [1, 6] -> Sem prémio
   Aposta 15: [6, 7, 10, 24, 39] + [3, 5] -> Sem prémio
   Aposta 16: [8, 9, 16, 26, 46] + [4, 7] -> Sem prémio
   Aposta 17: [2, 23, 24, 41, 45] + [6, 10] -> Sem prémio
   Aposta 18: [1, 2, 3, 20, 25] + [1, 7] -> Sem prémio
   Aposta 19: [3, 5, 29, 49, 50] + [7, 10] -> Sem prémio
   Aposta 20: [9, 23, 26, 28, 39] + [1, 2] -> Sem prémio
   Aposta 21: [1, 2, 31, 33, 35] + [4, 11] -> Sem prémio
   Aposta 22: [3, 16, 28, 38, 49] + [4, 11] -> PRÉMIO 2+0
   Aposta 23: [7, 19, 26, 33, 35] + [4, 8] -> Sem prémio
   Aposta 24: [4, 18, 36, 38, 47] + [7, 8] -> Sem prémio
   Aposta 25: [15, 18, 27, 30, 46] + [9, 11] -> Sem prémio
   Aposta 26: [8, 10, 16, 25, 32] + [7, 9] -> PRÉMIO 2+2
   Aposta 27: [1, 23, 24, 30, 36] + [7, 12] -> Sem prémio
   Aposta 28: [9, 10, 15, 16, 22] + [5, 11] -> PRÉMIO 2+0
   Aposta 29: [11, 18, 22, 31, 34] + [3, 7] -> Sem prémio
   Aposta 30: [17, 22, 30, 38, 43] + [3, 11] -> Sem prémio
   Aposta 31: [7, 35, 39, 42, 48] + [2, 4] -> Sem prémio
   Aposta 32: [6, 25, 43, 44, 49] + [10, 11] -> Sem prémio
   Aposta 33: [12, 18, 21, 27, 40] + [6, 10] -> Sem prémio
   Aposta 34: [5, 11, 18, 39, 45] + [1, 11] -> Sem prémio
   Aposta 35: [3, 35, 36, 45, 49] + [5, 8] -> Sem prémio
   Aposta 36: [1, 2, 3, 17, 32] + [3, 7] -> Sem prémio
   Aposta 37: [1, 16, 22, 40, 46] + [1, 5] -> Sem prémio
   Aposta 38: [6, 8, 31, 41, 48] + [7, 12] -> Sem prémio
   Aposta 39: [5, 7, 14, 26, 44] + [3, 8] -> Sem prémio
   Aposta 40: [4, 5, 9, 12, 48] + [1, 3] -> Sem prémio
   Aposta 41: [4, 10, 37, 44, 49] + [5, 8] -> Sem prémio
   Aposta 42: [4, 16, 45, 46, 50] + [2, 12] -> Sem prémio
   Aposta 43: [11, 13, 23, 37, 41] + [2, 12] -> Sem prémio
   Aposta 44: [9, 25, 31, 47, 48] + [1, 12] -> Sem prémio
   Aposta 45: [1, 6, 7, 23, 34] + [6, 7] -> Sem prémio
   Aposta 46: [9, 11, 29, 36, 46] + [4, 9] -> Sem prémio
   Aposta 47: [31, 33, 35, 37, 44] + [3, 6] -> Sem prémio
   Aposta 48: [11, 33, 35, 40, 45] + [5, 9] -> Sem prémio
   Aposta 49: [8, 11, 18, 31, 45] + [2, 7] -> Sem prémio
   Aposta 50: [8, 11, 28, 41, 46] + [3, 11] -> Sem prémio
   Aposta 51: [2, 4, 9, 25, 32] + [9, 10] -> Sem prémio
   Aposta 52: [1, 6, 17, 23, 36] + [8, 12] -> Sem prémio
   Aposta 53: [10, 22, 28, 33, 46] + [4, 12] -> Sem prémio
   Aposta 54: [4, 17, 19, 29, 44] + [1, 5] -> Sem prémio
   Aposta 55: [2, 7, 20, 25, 49] + [1, 7] -> Sem prémio
   Aposta 56: [8, 13, 20, 28, 31] + [10, 12] -> Sem prémio
   Aposta 57: [6, 12, 17, 18, 47] + [5, 7] -> Sem prémio
   Aposta 58: [9, 16, 29, 35, 46] + [8, 11] -> Sem prémio
   Aposta 59: [2, 22, 40, 43, 45] + [4, 7] -> Sem prémio
   Aposta 60: [6, 19, 23, 34, 42] + [4, 12] -> Sem prémio
   Aposta 61: [6, 22, 32, 34, 37] + [8, 9] -> Sem prémio
   Aposta 62: [1, 24, 27, 38, 50] + [4, 10] -> Sem prémio
   Aposta 63: [6, 18, 32, 38, 50] + [7, 9] -> PRÉMIO 1+2
   Aposta 64: [3, 10, 12, 41, 48] + [3, 8] -> Sem prémio
   Aposta 65: [3, 8, 24, 34, 36] + [7, 11] -> Sem prémio
   Aposta 66: [7, 13, 24, 25, 27] + [1, 12] -> Sem prémio
   Aposta 67: [1, 17, 41, 44, 47] + [9, 10] -> Sem prémio
   Aposta 68: [12, 38, 39, 40, 43] + [1, 7] -> Sem prémio
   Aposta 69: [4, 10, 13, 17, 31] + [8, 12] -> PRÉMIO 2+0
   Aposta 70: [21, 27, 36, 37, 42] + [4, 11] -> Sem prémio
   Aposta 71: [18, 24, 25, 47, 49] + [7, 11] -> Sem prémio
   Aposta 72: [6, 8, 15, 30, 33] + [8, 11] -> Sem prémio
   Aposta 73: [18, 21, 31, 42, 50] + [7, 8] -> PRÉMIO 2+1
   Aposta 74: [4, 29, 33, 35, 50] + [1, 9] -> Sem prémio
   Aposta 75: [8, 16, 28, 36, 37] + [9, 12] -> Sem prémio
   Aposta 76: [9, 14, 20, 34, 50] + [5, 8] -> Sem prémio
   Aposta 77: [16, 22, 35, 44, 46] + [5, 7] -> Sem prémio
   Aposta 78: [15, 30, 35, 37, 41] + [3, 4] -> Sem prémio
   Aposta 79: [10, 11, 19, 30, 31] + [2, 4] -> PRÉMIO 2+0
   Aposta 80: [3, 7, 16, 26, 33] + [5, 7] -> Sem prémio
   Aposta 81: [11, 13, 17, 48, 49] + [2, 6] -> Sem prémio
   Aposta 82: [3, 4, 32, 36, 40] + [1, 7] -> Sem prémio
   Aposta 83: [11, 24, 33, 39, 42] + [3, 6] -> Sem prémio
   Aposta 84: [6, 12, 20, 29, 31] + [8, 11] -> Sem prémio
   Aposta 85: [2, 4, 8, 23, 35] + [3, 11] -> Sem prémio
   Aposta 86: [6, 12, 32, 34, 45] + [2, 9] -> Sem prémio
   Aposta 87: [1, 6, 17, 31, 32] + [8, 9] -> Sem prémio
   Aposta 88: [6, 14, 23, 37, 44] + [3, 4] -> Sem prémio
   Aposta 89: [10, 12, 31, 35, 43] + [8, 10] -> PRÉMIO 2+0
   Aposta 90: [11, 17, 24, 28, 40] + [5, 11] -> Sem prémio
   Aposta 91: [7, 9, 15, 16, 49] + [3, 11] -> Sem prémio
   Aposta 92: [3, 8, 29, 32, 46] + [6, 9] -> Sem prémio
   Aposta 93: [17, 21, 23, 40, 47] + [3, 12] -> Sem prémio
   Aposta 94: [22, 31, 40, 42, 46] + [5, 9] -> Sem prémio
   Aposta 95: [10, 12, 39, 47, 48] + [5, 10] -> Sem prémio
   Aposta 96: [7, 17, 36, 39, 45] + [4, 5] -> Sem prémio
   Aposta 97: [15, 25, 31, 32, 44] + [2, 9] -> Sem prémio
   Aposta 98: [4, 6, 20, 31, 36] + [7, 9] -> PRÉMIO 1+2
   Aposta 99: [9, 22, 28, 38, 50] + [2, 3] -> Sem prémio
   Aposta 100: [11, 12, 30, 31, 49] + [1, 11] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 2+2: 1 aposta(s)
   Prémio 2+1: 1 aposta(s)
   Prémio 2+0: 5 aposta(s)
   Prémio 1+2: 2 aposta(s)

Semana 4 - Chave Sorteada: Números [7, 10, 21, 27, 35] + Estrelas [6, 8]
  Apostas da semana:
   Aposta 01: [5, 20, 24, 29, 31] + [7, 11] -> Sem prémio
   Aposta 02: [16, 26, 31, 35, 37] + [2, 8] -> Sem prémio
   Aposta 03: [8, 10, 15, 21, 33] + [6, 11] -> PRÉMIO 2+1
   Aposta 04: [10, 17, 44, 46, 48] + [7, 9] -> Sem prémio
   Aposta 05: [2, 14, 31, 35, 44] + [4, 5] -> Sem prémio
   Aposta 06: [10, 19, 25, 46, 48] + [4, 6] -> Sem prémio
   Aposta 07: [3, 12, 19, 44, 46] + [6, 10] -> Sem prémio
   Aposta 08: [17, 40, 42, 43, 47] + [4, 10] -> Sem prémio
   Aposta 09: [4, 20, 22, 27, 40] + [1, 9] -> Sem prémio
   Aposta 10: [7, 22, 35, 42, 47] + [9, 11] -> PRÉMIO 2+0
   Aposta 11: [22, 23, 30, 33, 44] + [6, 9] -> Sem prémio
   Aposta 12: [8, 25, 34, 41, 49] + [3, 5] -> Sem prémio
   Aposta 13: [4, 11, 21, 40, 45] + [3, 5] -> Sem prémio
   Aposta 14: [3, 7, 12, 28, 33] + [11, 12] -> Sem prémio
   Aposta 15: [10, 13, 20, 23, 43] + [7, 12] -> Sem prémio
   Aposta 16: [1, 25, 38, 46, 48] + [9, 12] -> Sem prémio
   Aposta 17: [6, 9, 18, 26, 28] + [1, 6] -> Sem prémio
   Aposta 18: [2, 9, 17, 21, 40] + [7, 11] -> Sem prémio
   Aposta 19: [9, 10, 25, 27, 49] + [5, 6] -> PRÉMIO 2+1
   Aposta 20: [4, 34, 38, 42, 46] + [1, 7] -> Sem prémio
   Aposta 21: [3, 19, 29, 32, 48] + [3, 7] -> Sem prémio
   Aposta 22: [6, 12, 29, 36, 48] + [5, 9] -> Sem prémio
   Aposta 23: [1, 4, 24, 29, 48] + [2, 7] -> Sem prémio
   Aposta 24: [5, 12, 18, 28, 48] + [4, 9] -> Sem prémio
   Aposta 25: [4, 18, 35, 38, 50] + [1, 2] -> Sem prémio
   Aposta 26: [14, 15, 22, 28, 49] + [3, 5] -> Sem prémio
   Aposta 27: [6, 7, 12, 21, 40] + [3, 10] -> PRÉMIO 2+0
   Aposta 28: [3, 9, 28, 39, 40] + [4, 6] -> Sem prémio
   Aposta 29: [18, 33, 42, 44, 45] + [11, 12] -> Sem prémio
   Aposta 30: [8, 12, 14, 27, 38] + [5, 8] -> Sem prémio
   Aposta 31: [4, 13, 16, 31, 38] + [6, 7] -> Sem prémio
   Aposta 32: [7, 12, 25, 30, 44] + [10, 12] -> Sem prémio
   Aposta 33: [12, 18, 42, 45, 49] + [8, 9] -> Sem prémio
   Aposta 34: [7, 10, 33, 36, 40] + [7, 12] -> PRÉMIO 2+0
   Aposta 35: [2, 4, 17, 35, 39] + [7, 8] -> Sem prémio
   Aposta 36: [6, 35, 42, 49, 50] + [3, 12] -> Sem prémio
   Aposta 37: [33, 38, 40, 41, 50] + [8, 12] -> Sem prémio
   Aposta 38: [9, 11, 28, 36, 38] + [4, 6] -> Sem prémio
   Aposta 39: [3, 14, 16, 44, 49] + [4, 8] -> Sem prémio
