--- SIMULAÇÃO DE EUROMILHÕES (5 semanas, 100 apostas p/ sem) ---

Semana 1 - Chave Sorteada: Números [4, 5, 8, 39, 42] + Estrelas [1, 11]
   Aposta 25: [8, 24, 26, 36, 47] + [1, 3] -> PRÉMIO 2+0
   Aposta 26: [8, 19, 25, 33, 37] + [2, 12] -> Sem prémio
   Aposta 27: [7, 12, 43, 44, 45] + [6, 11] -> Sem prémio
   Aposta 28: [16, 18, 36, 37, 44] + [4, 12] -> PRÉMIO 1+2
   Aposta 29: [1, 18, 19, 25, 35] + [2, 5] -> Sem prémio
   Aposta 30: [13, 14, 16, 21, 45] + [2, 8] -> Sem prémio
   Aposta 31: [2, 7, 21, 41, 45] + [1, 4] -> Sem prémio
   Aposta 32: [1, 3, 20, 33, 45] + [4, 9] -> Sem prémio
   Aposta 33: [4, 9, 10, 18, 26] + [1, 11] -> Sem prémio
   Aposta 34: [1, 23, 32, 37, 43] + [6, 8] -> Sem prémio
   Aposta 35: [2, 5, 11, 23, 28] + [5, 8] -> Sem prémio
   Aposta 36: [1, 4, 22, 43, 47] + [2, 12] -> Sem prémio
   Aposta 37: [12, 18, 34, 35, 42] + [4, 9] -> Sem prémio
   Aposta 38: [1, 11, 12, 24, 27] + [1, 7] -> Sem prémio
   Aposta 39: [5, 6, 40, 41, 46] + [6, 9] -> Sem prémio
   Aposta 40: [23, 24, 35, 36, 38] + [2, 5] -> Sem prémio
   Aposta 41: [5, 22, 23, 34, 40] + [8, 11] -> Sem prémio
   Aposta 42: [9, 15, 22, 37, 47] + [9, 10] -> PRÉMIO 2+0
   Aposta 43: [8, 22, 38, 41, 47] + [5, 11] -> Sem prémio
   Aposta 44: [18, 25, 30, 37, 47] + [1, 6] -> PRÉMIO 2+0
   Aposta 45: [1, 5, 21, 26, 40] + [3, 12] -> Sem prémio
   Aposta 46: [2, 14, 20, 27, 46] + [8, 10] -> Sem prémio
   Aposta 47: [4, 14, 32, 33, 41] + [4, 6] -> Sem prémio
   Aposta 48: [11, 22, 33, 48, 50] + [4, 12] -> Sem prémio
   Aposta 49: [16, 20, 40, 43, 50] + [9, 11] -> Sem prémio
   Aposta 50: [1, 13, 32, 48, 50] + [3, 5] -> Sem prémio
   Aposta 51: [6, 8, 19, 26, 39] + [1, 6] -> Sem prémio
   Aposta 52: [6, 10, 22, 41, 42] + [4, 6] -> Sem prémio
   Aposta 53: [5, 6, 19, 21, 49] + [4, 12] -> Sem prémio
   Aposta 54: [8, 18, 25, 41, 48] + [5, 12] -> Sem prémio
   Aposta 55: [4, 33, 35, 43, 49] + [7, 11] -> Sem prémio
   Aposta 56: [2, 6, 36, 47, 48] + [3, 4] -> Sem prémio
   Aposta 57: [13, 22, 39, 40, 50] + [8, 11] -> Sem prémio
   Aposta 58: [2, 7, 11, 15, 25] + [2, 7] -> Sem prémio
   Aposta 59: [12, 14, 17, 24, 48] + [11, 12] -> Sem prémio
   Aposta 60: [21, 30, 36, 45, 50] + [1, 6] -> Sem prémio
   Aposta 61: [2, 9, 15, 19, 22] + [1, 11] -> Sem prémio
   Aposta 62: [22, 23, 40, 49, 50] + [9, 12] -> Sem prémio
   Aposta 63: [10, 16, 24, 29, 37] + [5, 11] -> PRÉMIO 2+0
   Aposta 64: [16, 17, 33, 43, 46] + [1, 6] -> Sem prémio
   Aposta 65: [14, 24, 39, 45, 46] + [7, 10] -> Sem prémio
   Aposta 66: [2, 7, 12, 16, 31] + [6, 8] -> Sem prémio
   Aposta 67: [6, 13, 21, 26, 27] + [3, 10] -> Sem prémio
   Aposta 68: [13, 14, 16, 39, 50] + [4, 11] -> Sem prémio
   Aposta 69: [3, 11, 23, 36, 43] + [9, 12] -> Sem prémio
   Aposta 70: [12, 16, 21, 36, 50] + [8, 11] -> Sem prémio
   Aposta 71: [1, 5, 26, 41, 43] + [1, 3] -> Sem prémio
   Aposta 72: [4, 15, 30, 31, 32] + [2, 11] -> Sem prémio
   Aposta 73: [4, 6, 21, 35, 48] + [4, 9] -> Sem prémio
   Aposta 74: [4, 11, 36, 38, 47] + [1, 8] -> Sem prémio
   Aposta 75: [2, 14, 30, 31, 42] + [4, 9] -> Sem prémio
   Aposta 76: [23, 28, 36, 38, 42] + [2, 5] -> Sem prémio
   Aposta 77: [5, 9, 37, 41, 43] + [3, 10] -> Sem prémio
   Aposta 78: [7, 13, 30, 31, 48] + [2, 12] -> Sem prémio
   Aposta 79: [8, 19, 32, 35, 37] + [2, 3] -> Sem prémio
   Aposta 80: [2, 4, 10, 15, 44] + [4, 6] -> Sem prémio
   Aposta 81: [2, 14, 28, 38, 39] + [8, 9] -> Sem prémio
   Aposta 82: [17, 33, 34, 41, 48] + [1, 3] -> Sem prémio
   Aposta 83: [3, 25, 30, 35, 49] + [6, 7] -> Sem prémio
   Aposta 84: [19, 29, 38, 46, 50] + [6, 9] -> Sem prémio
   Aposta 85: [14, 30, 33, 34, 41] + [1, 4] -> Sem prémio
   Aposta 86: [11, 23, 35, 48, 50] + [5, 6] -> Sem prémio
   Aposta 87: [14, 15, 25, 42, 46] + [9, 10] -> Sem prémio
   Aposta 88: [3, 4, 11, 15, 48] + [4, 8] -> Sem prémio
   Aposta 89: [32, 37, 38, 45, 46] + [5, 8] -> Sem prémio
   Aposta 90: [21, 22, 25, 42, 48] + [4, 11] -> Sem prémio
   Aposta 91: [3, 4, 21, 28, 48] + [7, 12] -> Sem prémio
   Aposta 92: [19, 29, 34, 40, 49] + [10, 11] -> Sem prémio
   Aposta 93: [1, 7, 10, 24, 37] + [7, 11] -> PRÉMIO 2+0
   Aposta 94: [4, 9, 24, 25, 35] + [6, 8] -> Sem prémio
   Aposta 95: [8, 11, 14, 28, 33] + [5, 10] -> Sem prémio
   Aposta 96: [6, 29, 34, 42, 43] + [5, 6] -> Sem prémio
   Aposta 97: [11, 15, 22, 24, 31] + [5, 9] -> PRÉMIO 2+0
   Aposta 98: [21, 25, 27, 30, 38] + [1, 7] -> Sem prémio
   Aposta 99: [5, 24, 27, 38, 40] + [5, 10] -> Sem prémio
   Aposta 100: [10, 14, 26, 40, 46] + [2, 3] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 3+0: 1 aposta(s)
   Prémio 2+1: 1 aposta(s)
   Prémio 2+0: 7 aposta(s)
   Prémio 1+2: 1 aposta(s)

Semana 3 - Chave Sorteada: Números [3, 8, 11, 16, 23] + Estrelas [3, 10]
  Apostas da semana:
   Aposta 01: [6, 31, 37, 44, 45] + [5, 12] -> Sem prémio
   Aposta 02: [6, 28, 33, 44, 46] + [1, 8] -> Sem prémio
   Aposta 03: [1, 23, 29, 32, 34] + [6, 11] -> Sem prémio
   Aposta 04: [3, 21, 22, 43, 49] + [6, 7] -> Sem prémio
   Aposta 05: [10, 14, 25, 29, 41] + [6, 12] -> Sem prémio
   Aposta 06: [4, 13, 24, 32, 37] + [5, 9] -> Sem prémio
   Aposta 07: [11, 34, 35, 37, 42] + [2, 11] -> Sem prémio
   Aposta 08: [4, 20, 22, 40, 47] + [6, 9] -> Sem prémio
   Aposta 09: [1, 2, 21, 23, 25] + [1, 12] -> Sem prémio
   Aposta 10: [3, 7, 15, 41, 47] + [7, 12] -> Sem prémio
   Aposta 11: [14, 17, 34, 39, 45] + [10, 12] -> Sem prémio
   Aposta 12: [31, 34, 36, 44, 45] + [3, 6] -> Sem prémio
   Aposta 13: [4, 10, 16, 30, 49] + [1, 3] -> Sem prémio
   Aposta 14: [6, 8, 20, 29, 45] + [2, 8] -> Sem prémio
   Aposta 15: [6, 7, 13, 14, 31] + [4, 12] -> Sem prémio
   Aposta 16: [1, 2, 17, 21, 43] + [1, 6] -> Sem prémio
   Aposta 17: [13, 18, 22, 34, 50] + [3, 8] -> Sem prémio
   Aposta 18: [19, 33, 37, 38, 48] + [2, 5] -> Sem prémio
   Aposta 19: [2, 12, 21, 40, 46] + [2, 5] -> Sem prémio
   Aposta 20: [4, 24, 27, 40, 46] + [1, 4] -> Sem prémio
   Aposta 21: [2, 12, 33, 43, 45] + [5, 12] -> Sem prémio
   Aposta 22: [17, 23, 27, 41, 46] + [2, 12] -> Sem prémio
   Aposta 23: [12, 15, 24, 36, 38] + [5, 9] -> Sem prémio
   Aposta 24: [6, 19, 31, 32, 39] + [3, 9] -> Sem prémio
   Aposta 25: [3, 27, 38, 43, 44] + [5, 6] -> Sem prémio
   Aposta 26: [1, 15, 24, 26, 27] + [6, 8] -> Sem prémio
   Aposta 27: [10, 24, 29, 39, 40] + [1, 2] -> Sem prémio
   Aposta 28: [2, 9, 19, 28, 41] + [1, 2] -> Sem prémio
   Aposta 29: [2, 5, 8, 11, 15] + [3, 10] -> PRÉMIO 2+2
   Aposta 30: [3, 8, 10, 20, 46] + [1, 6] -> PRÉMIO 2+0
   Aposta 31: [1, 4, 20, 21, 40] + [2, 6] -> Sem prémio
   Aposta 32: [18, 33, 36, 39, 49] + [5, 6] -> Sem prémio
   Aposta 33: [17, 23, 36, 41, 50] + [2, 8] -> Sem prémio
   Aposta 34: [9, 12, 19, 31, 41] + [4, 9] -> Sem prémio
   Aposta 35: [1, 22, 33, 46, 48] + [3, 8] -> Sem prémio
   Aposta 36: [8, 27, 28, 35, 36] + [5, 9] -> Sem prémio
   Aposta 37: [4, 17, 30, 35, 41] + [2, 8] -> Sem prémio
   Aposta 38: [19, 21, 30, 45, 50] + [2, 12] -> Sem prémio
   Aposta 39: [23, 37, 39, 43, 47] + [9, 12] -> Sem prémio
   Aposta 40: [2, 3, 12, 13, 36] + [4, 5] -> Sem prémio
   Aposta 41: [6, 23, 25, 28, 43] + [2, 9] -> Sem prémio
   Aposta 42: [6, 10, 16, 24, 26] + [6, 7] -> Sem prémio
   Aposta 43: [27, 30, 38, 40, 44] + [5, 12] -> Sem prémio
   Aposta 44: [7, 22, 40, 45, 50] + [1, 2] -> Sem prémio
   Aposta 45: [10, 12, 13, 21, 31] + [4, 7] -> Sem prémio
   Aposta 46: [15, 28, 29, 31, 50] + [4, 5] -> Sem prémio
   Aposta 47: [2, 7, 25, 31, 33] + [3, 9] -> Sem prémio
   Aposta 48: [10, 17, 22, 42, 44] + [6, 12] -> Sem prémio
   Aposta 49: [2, 16, 25, 36, 50] + [5, 7] -> Sem prémio
   Aposta 50: [5, 13, 16, 32, 50] + [2, 10] -> Sem prémio
   Aposta 51: [4, 19, 30, 31, 39] + [8, 12] -> Sem prémio
   Aposta 52: [9, 22, 41, 43, 47] + [9, 10] -> Sem prémio
   Aposta 53: [12, 20, 35, 39, 50] + [10, 11] -> Sem prémio
   Aposta 54: [16, 21, 25, 29, 40] + [1, 9] -> Sem prémio
   Aposta 55: [8, 11, 43, 45, 49] + [5, 7] -> PRÉMIO 2+0
   Aposta 56: [2, 18, 28, 33, 47] + [3, 7] -> Sem prémio
   Aposta 57: [9, 10, 12, 29, 45] + [7, 11] -> Sem prémio
   Aposta 58: [13, 27, 36, 38, 45] + [5, 12] -> Sem prémio
   Aposta 59: [11, 16, 17, 49, 50] + [3, 7] -> PRÉMIO 2+1
   Aposta 60: [3, 20, 28, 45, 49] + [11, 12] -> Sem prémio
   Aposta 61: [11, 15, 30, 41, 42] + [2, 6] -> Sem prémio
   Aposta 62: [12, 15, 20, 22, 29] + [3, 9] -> Sem prémio
   Aposta 63: [13, 28, 35, 39, 48] + [7, 11] -> Sem prémio
   Aposta 64: [6, 16, 22, 47, 50] + [9, 11] -> Sem prémio
   Aposta 65: [4, 10, 22, 28, 29] + [4, 8] -> Sem prémio
   Aposta 66: [21, 27, 31, 32, 43] + [6, 10] -> Sem prémio
   Aposta 67: [5, 26, 33, 38, 44] + [5, 7] -> Sem prémio
   Aposta 68: [19, 32, 39, 42, 43] + [9, 12] -> Sem prémio
   Aposta 69: [5, 22, 25, 33, 44] + [4, 10] -> Sem prémio
   Aposta 70: [4, 8, 16, 38, 44] + [6, 8] -> PRÉMIO 2+0
   Aposta 71: [10, 20, 27, 36, 45] + [6, 7] -> Sem prémio
   Aposta 72: [7, 8, 19, 23, 32] + [4, 5] -> PRÉMIO 2+0
   Aposta 73: [11, 14, 21, 22, 30] + [2, 3] -> Sem prémio
   Aposta 74: [18, 22, 33, 46, 48] + [1, 12] -> Sem prémio
   Aposta 75: [2, 6, 33, 36, 46] + [3, 9] -> Sem prémio
   Aposta 76: [16, 20, 24, 32, 44] + [6, 7] -> Sem prémio
   Aposta 77: [3, 5, 12, 22, 40] + [1, 7] -> Sem prémio
   Aposta 78: [13, 17, 25, 46, 50] + [8, 11] -> Sem prémio
   Aposta 79: [4, 6, 7, 18, 37] + [7, 10] -> Sem prémio
   Aposta 80: [9, 10, 20, 22, 35] + [4, 8] -> Sem prémio
   Aposta 81: [19, 23, 26, 35, 39] + [1, 8] -> Sem prémio
   Aposta 82: [15, 23, 37, 38, 40] + [2, 5] -> Sem prémio
   Aposta 83: [9, 33, 37, 40, 44] + [4, 9] -> Sem prémio
   Aposta 84: [3, 6, 31, 36, 37] + [3, 5] -> Sem prémio
   Aposta 85: [5, 27, 38, 42, 46] + [7, 8] -> Sem prémio
   Aposta 86: [13, 33, 34, 42, 49] + [9, 12] -> Sem prémio
   Aposta 87: [2, 8, 22, 42, 45] + [4, 8] -> Sem prémio
   Aposta 88: [4, 15, 30, 31, 40] + [2, 5] -> Sem prémio
   Aposta 89: [9, 17, 24, 32, 46] + [4, 5] -> Sem prémio
   Aposta 90: [3, 22, 28, 30, 31] + [8, 12] -> Sem prémio
   Aposta 91: [20, 37, 40, 41, 47] + [1, 6] -> Sem prémio
   Aposta 92: [9, 16, 29, 32, 47] + [2, 7] -> Sem prémio
   Aposta 93: [11, 23, 33, 36, 49] + [1, 8] -> PRÉMIO 2+0
   Aposta 94: [4, 12, 30, 43, 48] + [1, 11] -> Sem prémio
   Aposta 95: [6, 11, 33, 37, 38] + [2, 10] -> Sem prémio
   Aposta 96: [22, 23, 34, 39, 40] + [4, 10] -> Sem prémio
   Aposta 97: [12, 21, 33, 37, 45] + [7, 9] -> Sem prémio
   Aposta 98: [6, 12, 28, 47, 49] + [9, 10] -> Sem prémio
   Aposta 99: [5, 32, 37, 38, 42] + [1, 7] -> Sem prémio
   Aposta 100: [5, 8, 16, 28, 43] + [1, 12] -> PRÉMIO 2+0

  Resumo dos prémios das 100 apostas:
   Prémio 2+2: 1 aposta(s)
   Prémio 2+1: 1 aposta(s)
   Prémio 2+0: 6 aposta(s)

Semana 4 - Chave Sorteada: Números [13, 15, 17, 34, 35] + Estrelas [3, 10]
  Apostas da semana:
   Aposta 01: [1, 14, 31, 36, 46] + [7, 9] -> Sem prémio
   Aposta 02: [2, 28, 29, 33, 47] + [3, 6] -> Sem prémio
   Aposta 03: [9, 37, 46, 49, 50] + [10, 11] -> Sem prémio
   Aposta 04: [4, 9, 11, 47, 48] + [6, 11] -> Sem prémio
   Aposta 05: [7, 24, 27, 39, 41] + [7, 8] -> Sem prémio
   Aposta 06: [3, 14, 28, 31, 41] + [1, 8] -> Sem prémio
   Aposta 07: [11, 17, 25, 27, 28] + [10, 11] -> Sem prémio
   Aposta 08: [7, 16, 27, 35, 47] + [1, 11] -> Sem prémio
   Aposta 09: [12, 28, 42, 46, 50] + [7, 12] -> Sem prémio
   Aposta 10: [14, 20, 27, 38, 43] + [9, 10] -> Sem prémio
   Aposta 11: [13, 19, 23, 25, 39] + [10, 12] -> Sem prémio
   Aposta 12: [7, 10, 32, 37, 46] + [5, 10] -> Sem prémio
   Aposta 13: [4, 14, 26, 29, 39] + [9, 12] -> Sem prémio
   Aposta 14: [11, 36, 39, 40, 42] + [7, 10] -> Sem prémio
   Aposta 15: [3, 7, 17, 20, 21] + [3, 7] -> Sem prémio
   Aposta 16: [15, 29, 39, 40, 49] + [6, 9] -> Sem prémio
   Aposta 17: [14, 23, 28, 33, 40] + [2, 4] -> Sem prémio
   Aposta 18: [9, 16, 22, 25, 31] + [1, 2] -> Sem prémio
   Aposta 19: [25, 34, 36, 46, 50] + [6, 9] -> Sem prémio
   Aposta 20: [4, 21, 35, 48, 49] + [2, 6] -> Sem prémio
   Aposta 21: [6, 8, 14, 28, 39] + [11, 12] -> Sem prémio
   Aposta 22: [3, 4, 17, 19, 25] + [1, 2] -> Sem prémio
   Aposta 23: [5, 15, 17, 20, 22] + [1, 3] -> PRÉMIO 2+1
   Aposta 24: [1, 4, 11, 22, 38] + [3, 11] -> Sem prémio
   Aposta 25: [15, 26, 33, 38, 45] + [4, 6] -> Sem prémio
   Aposta 26: [7, 20, 30, 36, 42] + [6, 9] -> Sem prémio
   Aposta 27: [1, 4, 14, 23, 24] + [4, 7] -> Sem prémio
   Aposta 28: [8, 16, 22, 24, 35] + [1, 5] -> Sem prémio
   Aposta 29: [11, 20, 25, 27, 48] + [2, 9] -> Sem prémio
   Aposta 30: [5, 11, 17, 37, 40] + [5, 9] -> Sem prémio
   Aposta 31: [2, 8, 10, 14, 44] + [1, 7] -> Sem prémio
   Aposta 32: [13, 14, 15, 30, 31] + [1, 3] -> PRÉMIO 2+1
   Aposta 33: [5, 12, 19, 22, 32] + [8, 11] -> Sem prémio
   Aposta 34: [13, 19, 31, 41, 42] + [7, 12] -> Sem prémio
   Aposta 35: [5, 13, 14, 15, 46] + [2, 4] -> PRÉMIO 2+0
   Aposta 36: [10, 18, 27, 34, 44] + [5, 9] -> Sem prémio
   Aposta 37: [10, 12, 22, 29, 47] + [1, 4] -> Sem prémio
   Aposta 38: [13, 18, 22, 23, 50] + [6, 9] -> Sem prémio
